file_ID,author,lab,label,particle_type,run_oldID,setup,phi (-),d (m),rho_p (kg/m3),v_s (m/s),alpha (deg.),rho_a (kg/m3),rho_f (kg/m3),nu_f (kg/(m.s)),nu_a (kg/(m.s)),T_a (deg. celsius),T_f (deg. celsius),L0 (m),W0 (m),H0 (m),H_a (m),L_1 (m),vs (m/s),rho_c (kg/m3),gprime (m/s2),u0 (m/s),a (-),Re (-),At (-),St (-),Fr (-),L (-)
run_257.nc,Rastello,LEGI,run_257.nc,Hydrogels,Rastello -- run_61.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.704e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,8.909e-02,1.704e+00,1.525e+04,4.750e-03,3.132e-01,4.219e-01,-7.708e-03
run_258.nc,Rastello,LEGI,run_258.nc,Hydrogels,Rastello -- run_62.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.004e-01,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,1.004e+00,0.000e+00,0.000e+00,inf,nan,nan
run_259.nc,Rastello,LEGI,run_259.nc,Hydrogels,Rastello -- run_63.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.454e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,8.230e-02,1.454e+00,1.202e+04,4.750e-03,3.391e-01,4.254e-01,-7.613e-03
run_260.nc,Rastello,LEGI,run_260.nc,Hydrogels,Rastello -- run_64.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,7.235e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,7.235e-01,0.000e+00,0.000e+00,inf,nan,nan
run_261.nc,Rastello,LEGI,run_261.nc,Hydrogels,Rastello -- run_65.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.254e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,7.643e-02,1.254e+00,9.626e+03,4.750e-03,3.651e-01,5.185e-01,-5.203e-03
run_262.nc,Rastello,LEGI,run_262.nc,Hydrogels,Rastello -- run_66.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,7.035e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,7.035e-01,0.000e+00,0.000e+00,inf,nan,nan
run_263.nc,Rastello,LEGI,run_263.nc,Hydrogels,Rastello -- run_67.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.254e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,7.643e-02,1.254e+00,9.626e+03,4.750e-03,3.651e-01,7.042e-01,6.194e-03
run_264.nc,Rastello,LEGI,run_264.nc,Hydrogels,Rastello -- run_68.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,6.035e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,6.035e-01,0.000e+00,0.000e+00,inf,nan,nan
run_265.nc,Rastello,LEGI,run_265.nc,Hydrogels,Rastello -- run_69.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.154e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,7.331e-02,1.154e+00,8.497e+03,4.750e-03,3.806e-01,6.283e-01,-2.395e-03
run_266.nc,Rastello,LEGI,run_266.nc,PMMA,Rastello -- run_7.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.262e-01,1.667e+00,6.329e+04,3.245e-03,5.130e-02,1.003e+00,-5.588e-03
run_267.nc,Rastello,LEGI,run_267.nc,Hydrogels,Rastello -- run_70.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,7.235e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,7.235e-01,0.000e+00,0.000e+00,inf,nan,nan
run_268.nc,Rastello,LEGI,run_268.nc,Hydrogels,Rastello -- run_71.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.104e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,7.171e-02,1.104e+00,7.951e+03,4.750e-03,3.891e-01,7.234e-01,2.722e-03
run_269.nc,Rastello,LEGI,run_269.nc,Hydrogels,Rastello -- run_72.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,6.035e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,6.035e-01,0.000e+00,0.000e+00,inf,nan,nan
run_270.nc,Rastello,LEGI,run_270.nc,Hydrogels,Rastello -- run_73.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,6.335e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,6.335e-01,0.000e+00,0.000e+00,inf,nan,nan
run_271.nc,Rastello,LEGI,run_271.nc,Hydrogels,Rastello -- run_74.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,9.535e-02,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,6.666e-02,9.535e-01,6.386e+03,4.750e-03,4.186e-01,6.436e-01,2.769e-03
run_272.nc,Rastello,LEGI,run_272.nc,Hydrogels,Rastello -- run_75.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,7.035e-02,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,5.726e-02,7.035e-01,4.047e+03,4.750e-03,4.874e-01,5.693e-01,4.036e-03
run_273.nc,Rastello,LEGI,run_273.nc,Hydrogels,Rastello -- run_76.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.104e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,4.924e-02,1.104e+00,5.446e+03,2.240e-03,7.714e+00,8.146e-01,-3.465e-03
run_274.nc,Rastello,LEGI,run_274.nc,Hydrogels,Rastello -- run_77.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.604e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,5.936e-02,1.604e+00,9.540e+03,2.240e-03,6.399e+00,7.676e-01,-3.010e-03
run_275.nc,Rastello,LEGI,run_275.nc,Hydrogels,Rastello -- run_78.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,2.104e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,6.799e-02,2.104e+00,1.433e+04,2.240e-03,5.587e+00,6.058e-01,-3.620e-03
run_276.nc,Rastello,LEGI,run_276.nc,Hydrogels,Rastello -- run_79.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,2.504e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,7.417e-02,2.504e+00,1.861e+04,2.240e-03,5.121e+00,5.931e-01,-3.722e-03
run_277.nc,Rastello,LEGI,run_277.nc,PMMA,Rastello -- run_8.nc,LEGI,2.139e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.986e-02,1.412e-01,1.667e+00,7.088e+04,4.064e-03,4.584e-02,1.113e+00,4.789e-02
run_278.nc,Rastello,LEGI,run_278.nc,Hydrogels,Rastello -- run_80.nc,LEGI,5.600e-01,1.630e-02,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.054e-01,5.000e-01,-,7.240e-01,1.003e+03,2.747e-02,5.379e-02,1.054e+00,5.683e+03,2.800e-03,1.346e+01,7.364e-01,-2.660e-03
run_279.nc,Rastello,LEGI,run_279.nc,Hydrogels,Rastello -- run_81.nc,LEGI,5.600e-01,1.630e-02,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.504e-01,5.000e-01,-,7.240e-01,1.003e+03,2.747e-02,6.426e-02,1.504e+00,9.689e+03,2.800e-03,1.127e+01,8.793e-01,2.089e-03
run_280.nc,Rastello,LEGI,run_280.nc,Hydrogels,Rastello -- run_82.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,4.004e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,9.379e-02,4.004e+00,3.763e+04,2.240e-03,4.050e+00,5.046e-01,-2.137e-03
run_281.nc,Rastello,LEGI,run_281.nc,Hydrogels,Rastello -- run_83.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,8.035e-02,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,4.202e-02,8.035e-01,3.384e+03,2.240e-03,9.040e+00,9.463e-01,-3.483e-04
run_282.nc,Rastello,LEGI,run_282.nc,Hydrogels,Rastello -- run_84.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.054e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,4.811e-02,1.054e+00,5.080e+03,2.240e-03,7.895e+00,9.876e-01,-2.573e-03
run_283.nc,Rastello,LEGI,run_283.nc,Hydrogels,Rastello -- run_85.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.379e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,5.504e-02,1.379e+00,7.604e+03,2.240e-03,6.901e+00,9.217e-01,-8.127e-03
run_284.nc,Rastello,LEGI,run_284.nc,Hydrogels,Rastello -- run_86.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.604e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,5.936e-02,1.604e+00,9.540e+03,2.240e-03,6.399e+00,8.615e-01,-4.262e-03
run_285.nc,Rastello,LEGI,run_285.nc,Hydrogels,Rastello -- run_87.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.804e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,6.295e-02,1.804e+00,1.138e+04,2.240e-03,6.034e+00,1.087e+00,-9.881e-04
run_286.nc,Rastello,LEGI,run_286.nc,Hydrogels,Rastello -- run_88.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,2.704e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,7.708e-02,2.704e+00,2.088e+04,2.240e-03,4.928e+00,5.945e-01,-4.996e-03
run_287.nc,Rastello,LEGI,run_287.nc,PMMA,Rastello -- run_9.nc,LEGI,2.139e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.986e-02,1.412e-01,1.667e+00,7.088e+04,4.064e-03,4.584e-02,1.056e+00,2.450e-02
