file_ID,author,lab,label,particle_type,run_oldID,setup,phi (-),d (m),rho_p (kg/m3),v_s (m/s),alpha (deg.),rho_a (kg/m3),rho_f (kg/m3),nu_f (kg/(m.s)),nu_a (kg/(m.s)),T_a (deg. celsius),T_f (deg. celsius),L0 (m),W0 (m),H0 (m),H_a (m),L_1 (m),vs (m/s),rho_c (kg/m3),gprime (m/s2),u0 (m/s),t0 (s),a (-),Re (-),At (-),St (-),Fr (-),lamb (-)
run_247.nc,Rastello,LEGI,run_247.nc,Hydrogels,Rastello -- run_52.nc,LEGI,0.000e+00,1.050e-02,1.003e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.754e-01,5.000e-01,-,1.803e-01,1.000e+03,0.000e+00,0.000e+00,inf,1.754e+00,0.000e+00,0.000e+00,inf,nan,nan
run_248.nc,Rastello,LEGI,run_248.nc,Hydrogels,Rastello -- run_53.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.254e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,6.404e-02,1.561e+00,1.254e+00,8.066e+03,4.750e-03,4.357e-01,1.063e+00,3.682e-03
run_249.nc,Rastello,LEGI,run_249.nc,Hydrogels,Rastello -- run_54.nc,LEGI,1.344e-01,1.050e-02,1.003e+03,nan,3.000e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,5.000e-01,5.000e-01,-,1.803e-01,1.000e+03,3.955e-03,4.139e-02,2.416e+00,5.000e+00,2.070e+04,4.032e-04,4.356e+00,8.691e-01,-1.667e-03
run_250.nc,Rastello,LEGI,run_250.nc,Hydrogels,Rastello -- run_55.nc,LEGI,1.425e-01,3.200e-03,1.005e+03,nan,3.000e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,5.000e-01,5.000e-01,-,2.790e-02,1.001e+03,6.990e-03,5.501e-02,1.818e+00,5.000e+00,2.753e+04,7.125e-04,5.072e-01,6.277e-01,-7.370e-04
run_251.nc,Rastello,LEGI,run_251.nc,Hydrogels,Rastello -- run_56.nc,LEGI,0.000e+00,1.050e-02,1.003e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.704e-01,5.000e-01,-,1.803e-01,1.000e+03,0.000e+00,0.000e+00,inf,1.704e+00,0.000e+00,0.000e+00,inf,nan,nan
run_252.nc,Rastello,LEGI,run_252.nc,Hydrogels,Rastello -- run_57.nc,LEGI,1.520e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,5.000e-01,5.000e-01,-,2.790e-02,1.001e+03,7.456e-03,5.116e-02,1.955e+00,5.000e+00,2.560e+04,7.600e-04,5.454e-01,7.038e-01,-7.327e-04
run_253.nc,Rastello,LEGI,run_253.nc,Hydrogels,Rastello -- run_58.nc,LEGI,0.000e+00,1.050e-02,1.003e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,2.104e-01,5.000e-01,-,1.803e-01,1.000e+03,0.000e+00,0.000e+00,inf,2.104e+00,0.000e+00,0.000e+00,inf,nan,nan
run_254.nc,Rastello,LEGI,run_254.nc,Hydrogels,Rastello -- run_59.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.704e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,7.466e-02,1.339e+00,1.704e+00,1.278e+04,4.750e-03,3.738e-01,4.661e-01,-8.578e-03
run_255.nc,Rastello,LEGI,run_255.nc,PMMA,Rastello -- run_6.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.057e-01,2.838e+00,1.667e+00,5.303e+04,3.245e-03,6.122e-02,1.139e+00,-2.528e-03
run_256.nc,Rastello,LEGI,run_256.nc,Hydrogels,Rastello -- run_60.nc,LEGI,0.000e+00,8.100e-03,1.006e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.504e-01,5.000e-01,-,2.145e-01,1.000e+03,0.000e+00,0.000e+00,inf,1.504e+00,0.000e+00,0.000e+00,inf,nan,nan
run_257.nc,Rastello,LEGI,run_257.nc,Hydrogels,Rastello -- run_61.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.704e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,7.466e-02,1.339e+00,1.704e+00,1.278e+04,4.750e-03,3.738e-01,5.325e-01,-7.108e-03
run_258.nc,Rastello,LEGI,run_258.nc,Hydrogels,Rastello -- run_62.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.004e-01,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,inf,1.004e+00,0.000e+00,0.000e+00,inf,nan,nan
run_259.nc,Rastello,LEGI,run_259.nc,Hydrogels,Rastello -- run_63.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.454e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,6.896e-02,1.450e+00,1.454e+00,1.007e+04,4.750e-03,4.046e-01,5.357e-01,-7.189e-03
run_260.nc,Rastello,LEGI,run_260.nc,Hydrogels,Rastello -- run_64.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,7.235e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,inf,7.235e-01,0.000e+00,0.000e+00,inf,nan,nan
run_261.nc,Rastello,LEGI,run_261.nc,Hydrogels,Rastello -- run_65.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.254e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,6.404e-02,1.561e+00,1.254e+00,8.066e+03,4.750e-03,4.357e-01,6.532e-01,-2.696e-03
run_262.nc,Rastello,LEGI,run_262.nc,Hydrogels,Rastello -- run_66.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,7.035e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,inf,7.035e-01,0.000e+00,0.000e+00,inf,nan,nan
run_263.nc,Rastello,LEGI,run_263.nc,Hydrogels,Rastello -- run_67.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.254e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,6.404e-02,1.561e+00,1.254e+00,8.066e+03,4.750e-03,4.357e-01,8.297e-01,4.547e-03
run_264.nc,Rastello,LEGI,run_264.nc,Hydrogels,Rastello -- run_68.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,6.035e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,inf,6.035e-01,0.000e+00,0.000e+00,inf,nan,nan
run_265.nc,Rastello,LEGI,run_265.nc,Hydrogels,Rastello -- run_69.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.154e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,6.143e-02,1.628e+00,1.154e+00,7.120e+03,4.750e-03,4.542e-01,7.787e-01,-5.696e-05
run_266.nc,Rastello,LEGI,run_266.nc,PMMA,Rastello -- run_7.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.057e-01,2.838e+00,1.667e+00,5.303e+04,3.245e-03,6.122e-02,1.216e+00,-1.046e-03
run_267.nc,Rastello,LEGI,run_267.nc,Hydrogels,Rastello -- run_70.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,7.235e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,inf,7.235e-01,0.000e+00,0.000e+00,inf,nan,nan
run_268.nc,Rastello,LEGI,run_268.nc,Hydrogels,Rastello -- run_71.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.104e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,6.009e-02,1.664e+00,1.104e+00,6.662e+03,4.750e-03,4.644e-01,8.522e-01,1.501e-03
run_269.nc,Rastello,LEGI,run_269.nc,Hydrogels,Rastello -- run_72.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,6.035e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,inf,6.035e-01,0.000e+00,0.000e+00,inf,nan,nan
run_270.nc,Rastello,LEGI,run_270.nc,Hydrogels,Rastello -- run_73.nc,LEGI,0.000e+00,8.100e-03,1.045e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,6.335e-02,5.000e-01,-,1.609e+00,1.000e+03,0.000e+00,0.000e+00,inf,6.335e-01,0.000e+00,0.000e+00,inf,nan,nan
run_271.nc,Rastello,LEGI,run_271.nc,Hydrogels,Rastello -- run_74.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,9.535e-02,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,5.585e-02,1.790e+00,9.535e-01,5.351e+03,4.750e-03,4.996e-01,7.774e-01,3.283e-03
run_272.nc,Rastello,LEGI,run_272.nc,Hydrogels,Rastello -- run_75.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,7.035e-02,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,4.798e-02,2.084e+00,7.035e-01,3.391e+03,4.750e-03,5.816e-01,6.741e-01,3.778e-03
run_273.nc,Rastello,LEGI,run_273.nc,Hydrogels,Rastello -- run_76.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.104e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,4.126e-02,2.423e+00,1.104e+00,4.564e+03,2.240e-03,9.205e+00,9.758e-01,-2.296e-03
run_274.nc,Rastello,LEGI,run_274.nc,Hydrogels,Rastello -- run_77.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.604e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,4.974e-02,2.010e+00,1.604e+00,7.994e+03,2.240e-03,7.637e+00,9.258e-01,-1.673e-03
run_275.nc,Rastello,LEGI,run_275.nc,Hydrogels,Rastello -- run_78.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,2.104e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,5.697e-02,1.755e+00,2.104e+00,1.201e+04,2.240e-03,6.667e+00,7.253e-01,-3.381e-03
run_276.nc,Rastello,LEGI,run_276.nc,Hydrogels,Rastello -- run_79.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,2.504e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,6.215e-02,1.609e+00,2.504e+00,1.559e+04,2.240e-03,6.112e+00,7.084e-01,-3.698e-03
run_277.nc,Rastello,LEGI,run_277.nc,PMMA,Rastello -- run_8.nc,LEGI,2.139e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.986e-02,1.183e-01,2.536e+00,1.667e+00,5.939e+04,4.064e-03,5.471e-02,1.236e+00,9.492e-03
run_278.nc,Rastello,LEGI,run_278.nc,Hydrogels,Rastello -- run_80.nc,LEGI,5.600e-01,1.630e-02,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.054e-01,5.000e-01,-,7.240e-01,1.003e+03,2.747e-02,4.508e-02,2.218e+00,1.054e+00,4.762e+03,2.800e-03,1.606e+01,8.931e-01,-1.304e-03
run_279.nc,Rastello,LEGI,run_279.nc,Hydrogels,Rastello -- run_81.nc,LEGI,5.600e-01,1.630e-02,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.504e-01,5.000e-01,-,7.240e-01,1.003e+03,2.747e-02,5.385e-02,1.857e+00,1.504e+00,8.119e+03,2.800e-03,1.344e+01,1.053e+00,1.619e-03
run_280.nc,Rastello,LEGI,run_280.nc,Hydrogels,Rastello -- run_82.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,4.004e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,7.859e-02,1.272e+00,4.004e+00,3.154e+04,2.240e-03,4.833e+00,5.997e-01,-2.781e-03
run_281.nc,Rastello,LEGI,run_281.nc,Hydrogels,Rastello -- run_83.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,8.035e-02,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,3.521e-02,2.840e+00,8.035e-01,2.835e+03,2.240e-03,1.079e+01,1.128e+00,-2.842e-04
run_282.nc,Rastello,LEGI,run_282.nc,Hydrogels,Rastello -- run_84.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.054e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,4.032e-02,2.480e+00,1.054e+00,4.257e+03,2.240e-03,9.421e+00,1.181e+00,-1.428e-03
run_283.nc,Rastello,LEGI,run_283.nc,Hydrogels,Rastello -- run_85.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.379e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,4.612e-02,2.168e+00,1.379e+00,6.372e+03,2.240e-03,8.236e+00,1.131e+00,-2.906e-03
run_284.nc,Rastello,LEGI,run_284.nc,Hydrogels,Rastello -- run_86.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.604e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,4.974e-02,2.010e+00,1.604e+00,7.994e+03,2.240e-03,7.637e+00,1.033e+00,-2.596e-03
run_285.nc,Rastello,LEGI,run_285.nc,Hydrogels,Rastello -- run_87.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.804e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,5.275e-02,1.896e+00,1.804e+00,9.535e+03,2.240e-03,7.201e+00,1.298e+00,-5.357e-04
run_286.nc,Rastello,LEGI,run_286.nc,Hydrogels,Rastello -- run_88.nc,LEGI,5.600e-01,1.320e-02,1.004e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,2.704e-01,5.000e-01,-,3.798e-01,1.002e+03,2.197e-02,6.459e-02,1.548e+00,2.704e+00,1.750e+04,2.240e-03,5.881e+00,7.252e-01,-3.626e-03
run_287.nc,Rastello,LEGI,run_287.nc,PMMA,Rastello -- run_9.nc,LEGI,2.139e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.986e-02,1.183e-01,2.536e+00,1.667e+00,5.939e+04,4.064e-03,5.471e-02,1.257e+00,1.324e-02
